X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2779140993648,44.9386346330107,0035XX NICOLLET AVE,MP2018303366        ,5     ,2018/09/08 00:00:00+00,938,2018/09/07 00:00:00+00,2018/09/08 09:38:00+00,1251,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/08 00:00:00+00,15412,-93.27791,44.93863,-10383649.8998,5611865.933,Lyndale,2018/09/08 00:00:00+00,2022/03/17 09:10:30+00,4287
-93.2676457358297,44.9966537690727,0009XX MARSHALL ST NE,MP2018303409        ,2     ,2018/09/08 00:00:00+00,1220,2018/09/07 00:00:00+00,2018/09/08 12:20:00+00,1430,THEFT   ,OTHER THEFT                   ,07 ,2018/09/08 00:00:00+00,15598,-93.26764,44.99665,-10382506.8308,5620994.706,St. Anthony West,2018/09/08 00:00:00+00,2022/03/17 09:10:30+00,4288
-93.2779188990633,44.9421357492307,0033XX NICOLLET AVE,MP2018303412        ,5     ,2018/09/08 00:00:00+00,1246,2018/08/31 00:00:00+00,2018/09/08 12:46:00+00,235,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/08 00:00:00+00,19311,-93.27791,44.94213,-10383650.4341,5612416.5395,Lyndale,2018/09/08 00:00:00+00,2022/03/17 09:10:30+00,4289
-93.2717965022113,44.9773668695508,0006XX NICOLLET MALL,MP2018303415        ,1     ,2018/09/08 00:00:00+00,1153,2018/09/08 00:00:00+00,2018/09/08 11:53:00+00,955,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,21933,-93.27179,44.97736,-10382968.892,5617959.0665,Downtown West,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4290
-93.2815657474015,44.9958087100365,0016XX WASHINGTON AVE N,MP2018303420        ,4     ,2018/09/08 00:00:00+00,1218,2018/09/07 00:00:00+00,2018/09/08 12:18:00+00,2230,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/09/08 00:00:00+00,16745,-93.28156,44.9958,-10384056.3994,5620861.6775,Near - North,2018/09/08 00:00:00+00,2022/03/17 09:10:30+00,4291
-93.2957005874801,44.9528475539364,0027XX FREMONT AVE S,MP2018303434        ,5     ,2018/09/08 00:00:00+00,1223,2018/08/31 00:00:00+00,2018/09/08 12:23:00+00,2100,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,17600,-93.2957,44.95284,-10385629.8826,5614101.3506,Lowry Hill East,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4292
-93.2269285544296,44.9600811871849,0022XX 31ST AVE S,MP2018303456        ,3     ,2018/09/08 00:00:00+00,1151,2018/08/25 00:00:00+00,2018/09/08 11:51:00+00,900,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,17407,-93.22692,44.96008,-10377974.2149,5615239.2738,Seward,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4293
-93.2773314403934,44.9784591337826,0001XX 9TH ST N,MP2018303471        ,1     ,2018/09/08 00:00:00+00,1235,2018/09/07 00:00:00+00,2018/09/08 12:35:00+00,2345,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,25962,-93.27733,44.97845,-10383585.0385,5618130.9549,Downtown West,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4294
-93.2868684944388,44.9437992044855,0032XX GARFIELD AVE,MP2018303485        ,5     ,2018/09/08 00:00:00+00,1348,2018/09/06 00:00:00+00,2018/09/08 13:48:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/08 00:00:00+00,21609,-93.28686,44.94379,-10384646.6985,5612678.1562,Lyndale,2018/09/08 00:00:00+00,2022/03/17 09:10:30+00,4295
-93.319253286844,44.9479514541815,0030XX EXCELSIOR BLVD,MP2018303486        ,5     ,2018/09/08 00:00:00+00,1837,2018/09/07 00:00:00+00,2018/09/08 18:37:00+00,1740,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,14407,-93.31925,44.94795,-10388251.7571,5613331.2263,West Maka Ska,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4296
-93.2645205310923,44.9761807290184,0004XX 5TH ST S,MP2018303499        ,1     ,2018/09/08 00:00:00+00,1227,2018/09/07 00:00:00+00,2018/09/08 12:27:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,18927,-93.26452,44.97618,-10382158.9346,5617772.4086,Downtown West,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4297
-93.2347243006535,44.9510813477211,0028XX 26TH AVE S,MP2018303552        ,3     ,2018/09/08 00:00:00+00,1406,2018/09/08 00:00:00+00,2018/09/08 14:06:00+00,1330,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,19096,-93.23472,44.95108,-10378842.0334,5613823.5304,Longfellow,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4298
-93.2997182486894,44.9595197146956,0023XX IRVING AVE S,MP2018303566        ,5     ,2018/09/08 00:00:00+00,1748,2018/09/08 00:00:00+00,2018/09/08 17:48:00+00,1340,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,16965,-93.29971,44.95951,-10386077.1266,5615150.9434,East Isles,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4299
-93.2814324445998,44.9313831764995,0039XX PILLSBURY AVE,MP2018303600        ,5     ,2018/09/08 00:00:00+00,2128,2018/09/07 00:00:00+00,2018/09/08 21:28:00+00,2300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,11548,-93.28143,44.93138,-10384041.5602,5610725.6323,King Field,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4300
-93.2957640983707,44.9456645721527,0031XX FREMONT AVE S,MP2018303643        ,5     ,2018/09/08 00:00:00+00,1516,2018/09/06 00:00:00+00,2018/09/08 15:16:00+00,1700,BIKETF  ,BIKE THEFT                    ,07,2018/09/09 00:00:00+00,20418,-93.29576,44.94566,-10385636.9526,5612971.5373,South Uptown,2018/09/09 00:00:00+00,2022/04/16 07:00:15+00,4301
-93.2861868815473,44.9483663554881,0005XX LAKE ST W,MP2018303721        ,5     ,2018/09/08 00:00:00+00,2228,2018/09/08 00:00:00+00,2018/09/08 22:28:00+00,1630,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,19781,-93.28618,44.94836,-10384570.8217,5613396.485,Lyndale,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4302
-93.2939682322688,45.0393442421759,0046XX DUPONT AVE N,MP2018303767        ,4     ,2018/09/08 00:00:00+00,1900,2018/09/08 00:00:00+00,2018/09/08 19:00:00+00,1720,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/09 00:00:00+00,10047,-93.29396,45.03934,-10385437.0377,5627717.56,Lind - Bohanon,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4303
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018303822        ,5     ,2018/09/08 00:00:00+00,2033,2018/09/08 00:00:00+00,2018/09/08 20:33:00+00,1815,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4304
-93.2963776809474,44.9483665792816,0013XX LAKE ST W,MP2018303846        ,5     ,2018/09/08 00:00:00+00,1840,2018/09/08 00:00:00+00,2018/09/08 18:40:00+00,1830,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/09/09 00:00:00+00,17662,-93.29637,44.94836,-10385705.2563,5613396.5202,Lowry Hill East,2018/09/20 00:00:00+00,2022/03/17 09:10:30+00,4305
-93.2810199013904,45.0025697467683,0002XX 23RD AVE N,MP2018303854        ,4     ,2018/09/08 00:00:00+00,1847,2018/09/08 00:00:00+00,2018/09/08 18:47:00+00,1840,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/09/09 00:00:00+00,,-93.28101,45.00256,-10383995.6361,5621926.0493,Hawthorne,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,4306
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018303867        ,5     ,2018/09/08 00:00:00+00,2058,2018/09/03 00:00:00+00,2018/09/08 20:58:00+00,1519,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4307
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018303868        ,5     ,2018/09/08 00:00:00+00,2111,2018/09/02 00:00:00+00,2018/09/08 21:11:00+00,1324,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4308
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018303869        ,5     ,2018/09/08 00:00:00+00,2121,2018/08/27 00:00:00+00,2018/09/08 21:21:00+00,1700,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4309
-93.2774358030698,44.9760866363403,0009XX HENNEPIN AVE,MP2018303886        ,1     ,2018/09/08 00:00:00+00,1700,2018/09/07 00:00:00+00,2018/09/08 17:00:00+00,1320,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/09/10 00:00:00+00,16704,-93.27743,44.97608,-10383596.6561,5617757.6018,Downtown West,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4310
-93.2413201015754,44.948371526898,0021XX LAKE ST E,MP2018303924        ,3     ,2018/09/08 00:00:00+00,2043,2018/09/08 00:00:00+00,2018/09/08 20:43:00+00,1951,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/09/09 00:00:00+00,21927,-93.24132,44.94837,-10379576.2746,5613397.2984,East Phillips,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4311
-93.3133147535711,45.0069305459161,0026XX THOMAS AVE N,MP2018303959        ,4     ,2018/09/08 00:00:00+00,2136,2018/09/08 00:00:00+00,2018/09/08 21:36:00+00,1930,THEFT   ,OTHER THEFT                   ,07 ,2018/09/13 00:00:00+00,22055,-93.31331,45.00693,-10387590.6826,5622612.6248,Willard - Hay,2018/09/13 00:00:00+00,2022/03/17 09:10:30+00,4312
-93.29278247406,45.0484261672021,0051XX COLFAX AVE N,MP2018304042        ,4     ,2018/09/08 00:00:00+00,2120,2018/09/05 00:00:00+00,2018/09/08 21:20:00+00,2300,MVTHFT  ,OTHER VEHICLE THEFT           ,08 ,2018/09/09 00:00:00+00,14168,-93.29278,45.04842,-10385305.0397,5629148.4196,Lind - Bohanon,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4313
-93.2258750372139,44.9368575739696,0036XX MINNEHAHA AVE,MP2018304097        ,3     ,2018/09/08 00:00:00+00,2156,2018/09/08 00:00:00+00,2018/09/08 21:56:00+00,1800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,11449,-93.22587,44.93685,-10377856.9379,5611586.4749,Howe,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4314
-93.2808366046483,44.9693276110034,0013XX SPRUCE PL,MP2018304100        ,1     ,2018/09/09 00:00:00+00,4,2018/09/08 00:00:00+00,2018/09/09 00:04:00+00,2158,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/09/09 00:00:00+00,17039,-93.28083,44.96932,-10383975.2316,5616694.0381,Loring Park,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4315
-93.2463381114138,44.9711213763319,0018XX 3RD ST S,MP2018304221        ,1     ,2018/09/09 00:00:00+00,36,2018/09/08 00:00:00+00,2018/09/09 00:36:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,21591,-93.24633,44.97112,-10380134.8769,5616976.2831,Cedar Riverside,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4316
-93.3057400450094,45.021350301025,0036XX NEWTON AVE N,MP2018304275        ,4     ,2018/09/09 00:00:00+00,220,2018/09/09 00:00:00+00,2018/09/09 02:20:00+00,9,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/09/09 00:00:00+00,,-93.30574,45.02135,-10386747.4699,5624883.2806,Folwell,2018/09/09 00:00:00+00,2022/03/26 07:00:58+00,4317
-93.2818474572779,44.9187071750034,0046XX PILLSBURY AVE,MP2018304311        ,5     ,2018/09/09 00:00:00+00,59,2018/09/08 00:00:00+00,2018/09/09 00:59:00+00,730,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,13160,-93.28184,44.9187,-10384087.7592,5608732.6608,Tangletown,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4318
-93.2414332946911,44.9814577912176,0010XX UNIVERSITY AVE SE,MP2018304400        ,2     ,2018/09/09 00:00:00+00,312,2018/09/09 00:00:00+00,2018/09/09 03:12:00+00,1,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,17721,-93.24143,44.98145,-10379588.8752,5618602.8671,Marcy Holmes,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4319
-93.2691207057459,44.9795090422048,0009XX 4TH ST S,MP2018304434        ,1     ,2018/09/09 00:00:00+00,220,2018/09/09 00:00:00+00,2018/09/09 02:20:00+00,220,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2018/09/09 00:00:00+00,17122,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2018/09/13 00:00:00+00,2022/03/17 09:10:30+00,4320
-93.2691207057459,44.9795090422048,0009XX 4TH ST S,MP2018304472        ,1     ,2018/09/09 00:00:00+00,325,2018/09/09 00:00:00+00,2018/09/09 03:25:00+00,255,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,07 ,2018/09/09 00:00:00+00,,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2018/09/12 00:00:00+00,2022/03/26 07:00:58+00,4321
-93.27645026227,44.968497333736,0014XX 1ST AVE S,MP2018304492        ,1     ,2018/09/09 00:00:00+00,600,2018/09/08 00:00:00+00,2018/09/09 06:00:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/09 00:00:00+00,19882,-93.27645,44.96849,-10383486.9462,5616563.3988,Loring Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4322
-93.2958112230922,44.9826986897475,0004XX GIRARD TERR,MP2018304504        ,4     ,2018/09/09 00:00:00+00,506,2018/09/09 00:00:00+00,2018/09/09 05:06:00+00,359,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,07 ,2018/09/09 00:00:00+00,24769,-93.29581,44.98269,-10385642.1985,5618798.1601,Harrison,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4323
-93.3110639123374,45.0323564439201,0042XX RUSSELL AVE N,MP2018304549        ,4     ,2018/09/09 00:00:00+00,919,2018/09/09 00:00:00+00,2018/09/09 09:19:00+00,600,CSCR    ,CSC - RAPE                    ,03 ,2018/09/10 00:00:00+00,10501,-93.31106,45.03235,-10387340.1201,5626616.7852,Victory,2020/01/24 00:00:00+00,2022/03/17 09:10:30+00,4324
-93.29431515175,45.006849699147,0026XX EMERSON AVE N,MP2018304615        ,4     ,2018/09/09 00:00:00+00,1136,2018/09/09 00:00:00+00,2018/09/09 11:36:00+00,940,MURDR   ,MURDER (GENERAL)              ,01 ,2018/09/09 00:00:00+00,20359,-93.29431,45.00684,-10385475.6566,5622599.8956,Hawthorne,2018/09/18 00:00:00+00,2022/03/17 09:10:30+00,4325
-93.2414332946911,44.9814577912176,0010XX UNIVERSITY AVE SE,MP2018304631        ,2     ,2018/09/09 00:00:00+00,1123,2018/09/09 00:00:00+00,2018/09/09 11:23:00+00,430,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,17721,-93.24143,44.98145,-10379588.8752,5618602.8671,Marcy Holmes,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4326
-93.2788292176363,44.9773362659962,0004XX 10TH ST N,MP2018304647        ,1     ,2018/09/09 00:00:00+00,1211,2018/09/09 00:00:00+00,2018/09/09 12:11:00+00,1015,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/09 00:00:00+00,,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2018/09/09 00:00:00+00,2022/03/26 07:00:58+00,4327
-93.2165177082091,44.9044739337923,0039XX BOARDMAN ST,MP2018304658        ,3     ,2018/09/09 00:00:00+00,1413,2018/09/08 00:00:00+00,2018/09/09 14:13:00+00,2330,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,14690,-93.21651,44.90447,-10376815.2848,5606495.3778,Morris Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4328
-93.2840849208005,44.9661518519757,0004XX CLIFTON AVE,MP2018304665        ,1     ,2018/09/09 00:00:00+00,1328,2018/09/08 00:00:00+00,2018/09/09 13:28:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/10 00:00:00+00,,-93.28408,44.96615,-10384336.8325,5616194.3611,Loring Park,2018/09/10 00:00:00+00,2022/03/26 07:00:58+00,4329
-93.2593872683013,44.9746632169646,0004XX CHICAGO AVE,MP2018304673        ,1     ,2018/09/09 00:00:00+00,2005,2018/09/02 00:00:00+00,2018/09/09 20:05:00+00,800,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/09/09 00:00:00+00,18604,-93.25938,44.97466,-10381587.5024,5617533.6098,Downtown East,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4330
-93.2216420417461,44.9026559979828,0055XX 35TH AVE S,MP2018304674        ,3     ,2018/09/09 00:00:00+00,1540,2018/09/08 00:00:00+00,2018/09/09 15:40:00+00,2300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,12994,-93.22164,44.90265,-10377385.723,5606209.6615,Morris Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4331
-93.2347243006535,44.9510813477211,0028XX 26TH AVE S,MP2018304681        ,3     ,2018/09/09 00:00:00+00,1255,2018/09/09 00:00:00+00,2018/09/09 12:55:00+00,1140,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/09/09 00:00:00+00,19096,-93.23472,44.95108,-10378842.0334,5613823.5304,Longfellow,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4332
-93.3082359547375,45.0123520346437,0031XX PENN AVE N,MP2018304727        ,4     ,2018/09/09 00:00:00+00,1452,2018/09/09 00:00:00+00,2018/09/09 14:52:00+00,1300,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/09/10 00:00:00+00,10716,-93.30823,45.01235,-10387025.3133,5623466.2709,Jordan,2021/02/26 00:00:00+00,2022/03/17 09:10:30+00,4333
-93.2600439385706,44.9409432686921,0034XX 10TH AVE S,MP2018304734        ,3     ,2018/09/09 00:00:00+00,1545,2018/09/08 00:00:00+00,2018/09/09 15:45:00+00,2230,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,11610,-93.26004,44.94094,-10381660.6026,5612228.9991,Powderhorn Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4334
-93.2733962930362,44.963952365611,0002XX 19TH ST E,MP2018304747        ,5     ,2018/09/09 00:00:00+00,1540,2018/09/07 00:00:00+00,2018/09/09 15:40:00+00,2000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,16608,-93.27339,44.96395,-10383146.9799,5615848.308,Steven's Square - Loring Heights,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4335
-93.2166295996659,44.9215375003174,0038XX 45TH ST E,MP2018304780        ,3     ,2018/09/09 00:00:00+00,1510,2018/09/08 00:00:00+00,2018/09/09 15:10:00+00,0,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/09/09 00:00:00+00,,-93.21662,44.92153,-10376827.7405,5609177.6177,Hiawatha,2018/09/09 00:00:00+00,2022/03/26 07:00:58+00,4336
-93.2498894167349,44.9564351119689,0025XX 17TH AVE S,MP2018304785        ,3     ,2018/09/09 00:00:00+00,1505,2018/09/09 00:00:00+00,2018/09/09 15:05:00+00,1320,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/09/09 00:00:00+00,19489,-93.24988,44.95643,-10380530.2064,5614665.6916,East Phillips,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4337
-93.2437572057884,44.8988274625848,0057XX 20TH AVE S,MP2018304799        ,3     ,2018/09/09 00:00:00+00,1447,2018/09/09 00:00:00+00,2018/09/09 14:47:00+00,100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,14431,-93.24375,44.89882,-10379847.5718,5605607.9784,Wenonah,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4338
-93.2288341218957,45.0036390726701,0014XX NEW BRIGHTON BLVD,MP2018304822        ,2     ,2018/09/09 00:00:00+00,1625,2018/09/09 00:00:00+00,2018/09/09 16:25:00+00,1345,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,21511,-93.22883,45.00363,-10378186.3417,5622094.4019,Northeast Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4339
-93.2288311206244,45.0077636359715,0022XX 19TH AVE NE,MP2018304837        ,2     ,2018/09/09 00:00:00+00,1557,2018/09/09 00:00:00+00,2018/09/09 15:57:00+00,1330,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/09/09 00:00:00+00,16164,-93.22883,45.00776,-10378186.0076,5622743.7946,Windom Park,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4340
-93.2735163717385,44.9774395402186,0001XX 7TH ST S,MP2018304857        ,1     ,2018/09/09 00:00:00+00,1721,2018/09/09 00:00:00+00,2018/09/09 17:21:00+00,1553,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,17053,-93.27351,44.97743,-10383160.347,5617970.5025,Downtown West,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4341
-93.2717965022113,44.9773668695508,0006XX NICOLLET MALL,MP2018304883        ,1     ,2018/09/09 00:00:00+00,1745,2018/09/09 00:00:00+00,2018/09/09 17:45:00+00,1633,THEFT   ,OTHER THEFT                   ,07 ,2018/09/09 00:00:00+00,21933,-93.27179,44.97736,-10382968.892,5617959.0665,Downtown West,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4342
-93.3094951951365,44.9978679881163,0018XX QUEEN AVE N,MP2018304894        ,4     ,2018/09/10 00:00:00+00,14,2018/09/02 00:00:00+00,2018/09/10 00:14:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/10 00:00:00+00,17213,-93.30949,44.99786,-10387165.4913,5621185.8508,Willard - Hay,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4343
-93.2351470720808,44.9483717106375,0025XX LAKE ST E,MP2018304897        ,3     ,2018/09/16 00:00:00+00,212,2018/09/09 00:00:00+00,2018/09/16 02:12:00+00,1642,THEFT   ,OTHER THEFT                   ,07 ,2018/09/16 00:00:00+00,19097,-93.23514,44.94837,-10378889.0961,5613397.3273,Longfellow,2018/09/16 00:00:00+00,2022/03/17 09:10:30+00,4344
-93.2504938499705,44.9215143618452,0016XX 45TH ST E,MP2018304902        ,3     ,2018/09/10 00:00:00+00,220,2018/09/09 00:00:00+00,2018/09/10 02:20:00+00,1650,DASLT3  ,3RD DEG DOMES ASLT            ,05 ,2018/09/10 00:00:00+00,12339,-93.25049,44.92151,-10380597.4916,5609173.98,Northrop,2020/03/26 00:00:00+00,2022/03/17 09:10:30+00,4345
-93.2949611464405,45.0185548657881,0012XX 35TH AVE N,MP2018304973        ,4     ,2018/09/09 00:00:00+00,2235,2018/09/09 00:00:00+00,2018/09/09 22:35:00+00,1755,CSCR    ,CSC - RAPE                    ,03 ,2018/09/09 00:00:00+00,18269,-93.29496,45.01855,-10385547.5684,5624443.0432,Folwell,2021/07/27 00:00:00+00,2022/03/17 09:10:30+00,4346
-93.2600518069142,44.9564307168245,0025XX 10TH AVE S,MP2018304981        ,3     ,2018/09/09 00:00:00+00,2039,2018/09/09 00:00:00+00,2018/09/09 20:39:00+00,1755,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/09/10 00:00:00+00,,-93.26005,44.95643,-10381661.4785,5614665.0002,Ventura Village,2018/09/13 00:00:00+00,2022/03/26 07:00:58+00,4347
-93.2615636625542,45.0126701659313,0024XX 4TH ST NE,MP2018304998        ,2     ,2018/09/09 00:00:00+00,1819,2018/08/08 00:00:00+00,2018/09/09 18:19:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/09/09 00:00:00+00,11153,-93.26156,45.01267,-10381829.7775,5623516.3651,Holland,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4348
-93.2250087908871,44.9332454365143,0038XX SNELLING AVE,MP2018305049        ,3     ,2018/09/09 00:00:00+00,1855,2018/09/09 00:00:00+00,2018/09/09 18:55:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/09 00:00:00+00,19763,-93.225,44.93324,-10377760.5078,5611018.4613,Howe,2018/09/09 00:00:00+00,2022/03/17 09:10:30+00,4349
-93.219219308781,44.9205918265389,0045XX HIAWATHA AVE,MP2018305067        ,3     ,2018/09/09 00:00:00+00,2059,2018/09/09 00:00:00+00,2018/09/09 20:59:00+00,1900,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/09/09 00:00:00+00,21628,-93.21921,44.92059,-10377116.0256,5609028.9454,Hiawatha,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4350
-93.2639406551016,44.9746856661266,0005XX 6TH ST S,MP2018305074        ,1     ,2018/09/09 00:00:00+00,1902,2018/09/08 00:00:00+00,2018/09/09 19:02:00+00,2359,THEFT   ,OTHER THEFT                   ,07 ,2018/09/10 00:00:00+00,18923,-93.26394,44.97468,-10382094.3831,5617537.1424,Elliot Park,2018/09/10 00:00:00+00,2022/03/17 09:10:30+00,4351
