OID_,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_combined
1734,M,82.890000000000001,A,W Charles Ave & N Griggs St,W Charles Ave & N Griggs St,W Charles Ave & N Griggs St,StreetInt,,,W Charles Ave & N Griggs St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Griggs St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.151711284104650,44.957530001715391,-93.151711284104650,44.957530001715391,-93.152711283956407,-93.150711284252921,44.956530001930787,44.958530001499966,,CHARLES AV & GRIGGS ST,CHARLES AV & GRIGGS ST
1735,M,82.890000000000001,A,W Charles Ave & N Grotto St,W Charles Ave & N Grotto St,W Charles Ave & N Grotto St,StreetInt,,,W Charles Ave & N Grotto St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Grotto St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.131425289904683,44.957530000308303,-93.131425289904683,44.957530000308303,-93.132425289756299,-93.130425290053054,44.956530000523728,44.958530000092878,,CHARLES AV & GROTTO ST,CHARLES AV & GROTTO ST
1736,M,98.890000000000001,A,Charles Ave & Hampden,Charles Ave & Hampden,Charles Ave & Hampden,StreetInt,,,Charles Ave & Hampden,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & Hampden,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.192467771677414,44.963182003719282,-93.192467771677414,44.963182003719282,-93.193467771529441,-93.191467771825387,44.962182003934664,44.964182003503922,AV,CHARLES AV & HAMPDEN AV,CHARLES AV & HAMPDEN AV
1737,M,82.079999999999998,A,W Charles Ave & N Hamline Ave,W Charles Ave & N Hamline Ave,W Charles Ave & N Hamline Ave,StreetInt,,,W Charles Ave & N Hamline Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Hamline Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.156823282644524,44.957521002071360,-93.156823282644524,44.957521002071360,-93.157823282496310,-93.155823282792767,44.956521002286763,44.958521001855949,,CHARLES AV & HAMLINE AV,CHARLES AV & HAMLINE AV
1738,M,82.079999999999998,A,W Charles Ave & N Kent St,W Charles Ave & N Kent St,W Charles Ave & N Kent St,StreetInt,,,W Charles Ave & N Kent St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Kent St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.123797792083352,44.957547999776779,-93.123797792083352,44.957547999776779,-93.124797791934924,-93.122797792231779,44.956547999992203,44.958547999561347,,CHARLES AV & KENT ST,CHARLES AV & KENT ST
1739,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,CHARLES AV & LEXINGTON PK,CHARLES AV & LEXINGTON PK
1740,M,83.469999999999999,A,W Charles Ave & N Mackubin St,W Charles Ave & N Mackubin St,W Charles Ave & N Mackubin St,StreetInt,,,W Charles Ave & N Mackubin St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Mackubin St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.121246292811776,44.957556999598552,-93.121246292811776,44.957556999598552,-93.122246292663334,-93.120246292960218,44.956556999813991,44.958556999383134,,CHARLES AV & MACKUBIN ST,CHARLES AV & MACKUBIN ST
1741,M,82.890000000000001,A,W Charles Ave & N Marion St,W Charles Ave & N Marion St,W Charles Ave & N Marion St,StreetInt,,,W Charles Ave & N Marion St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Marion St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.109276296231485,44.957583998764783,-93.109276296231485,44.957583998764783,-93.110276296082986,-93.108276296380012,44.956583998980221,44.958583998549351,,CHARLES AV & MARION ST,CHARLES AV & MARION ST
1742,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,CHARLES AV & LEXINGTON PA,CHARLES AV & LEXINGTON PA
1743,M,82.890000000000001,A,W Charles Ave & N Milton St,W Charles Ave & N Milton St,W Charles Ave & N Milton St,StreetInt,,,W Charles Ave & N Milton St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Milton St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.139012287735298,44.957530000834488,-93.139012287735298,44.957530000834488,-93.140012287586970,-93.138012287883640,44.956530001049913,44.958530000619056,,CHARLES AV & MILTON ST,CHARLES AV & MILTON ST
1744,M,91.040000000000006,A,W Charles Ave & Park St,W Charles Ave & Park St,W Charles Ave & Park St,StreetInt,,,W Charles Ave & Park St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Park St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.103750297767533,44.957907998334441,-93.103750297767533,44.957907998334441,-93.104750297618992,-93.102750297916089,44.956907998549880,44.958907998118981,,CHARLES AV & PARK ST,CHARLES AV & PARK ST
1745,M,82.890000000000001,A,W Charles Ave & N Oxford St,W Charles Ave & N Oxford St,W Charles Ave & N Oxford St,StreetInt,,,W Charles Ave & N Oxford St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Oxford St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.144083786284057,44.957539001184941,-93.144083786284057,44.957539001184941,-93.145083786135757,-93.143083786432356,44.956539001400358,44.958539000969509,,CHARLES AV & OXFORD ST,CHARLES AV & OXFORD ST
1746,M,100.000000000000000,A,Charles Ave & Pillsbury St,Charles Ave & Pillsbury St,Charles Ave & Pillsbury St,StreetInt,,,Charles Ave & Pillsbury St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & Pillsbury St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.190510272344667,44.962399003697627,-93.190510272344667,44.962399003697627,-93.191510272196680,-93.189510272492655,44.961399003913002,44.963399003482259,,CHARLES AV & PILLSBURY ST,CHARLES AV & PILLSBURY ST
1747,M,82.890000000000001,A,W Charles Ave & N Pascal St,W Charles Ave & N Pascal St,W Charles Ave & N Pascal St,StreetInt,,,W Charles Ave & N Pascal St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Pascal St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.161917281192117,44.957494002428767,-93.161917281192117,44.957494002428767,-93.162917281043931,-93.160917281340289,44.956494002644163,44.958494002213357,,CHARLES AV & PASCAL ST,CHARLES AV & PASCAL ST
1748,M,100.000000000000000,A,Charles Ave & Raymond Ave,Charles Ave & Raymond Ave,Charles Ave & Raymond Ave,StreetInt,,,Charles Ave & Raymond Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & Raymond Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.197552769950292,44.965171003782238,-93.197552769950292,44.965171003782238,-93.198552769802347,-93.196552770098208,44.964171003997578,44.966171003566899,,CHARLES AV & RAYMOND AV,CHARLES AV & RAYMOND AV
1749,M,89.379999999999995,A,Charles Ave & N Prior Ave,Charles Ave & N Prior Ave,Charles Ave & N Prior Ave,StreetInt,,,Charles Ave & N Prior Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & N Prior Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.182293275142868,44.959132003603870,-93.182293275142868,44.959132003603870,-93.183293274994810,-93.181293275290926,44.958132003819259,44.960132003388487,,CHARLES AV & PRIOR AV,CHARLES AV & PRIOR AV
1750,T,91.040000000000006,A,W Charles Ave & Rice St,W Charles Ave & Rice St,W Charles Ave & Rice St,StreetInt,,,W Charles Ave & Rice St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Rice St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.105964297176328,44.957601998532596,-93.105964297176328,44.957601998532596,-93.106964297027773,-93.104964297324855,44.956601998748049,44.958601998317164,,CHARLES AV & RICE ST,CHARLES AV & RICE ST
1751,M,83.200000000000003,A,W Charles Ave & N Simpson St,W Charles Ave & N Simpson St,W Charles Ave & N Simpson St,StreetInt,,,W Charles Ave & N Simpson St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Simpson St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.163676780690423,44.957485002552176,-93.163676780690423,44.957485002552176,-93.164676780542237,-93.162676780838609,44.956485002767572,44.958485002336772,,CHARLES AV & SIMPSON ST,CHARLES AV & SIMPSON ST
1752,M,82.079999999999998,A,W Charles Ave & N Avon St,W Charles Ave & N Avon St,W Charles Ave & N Avon St,StreetInt,,,W Charles Ave & N Avon St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Avon St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.133958789179005,44.957539000482690,-93.133958789179005,44.957539000482690,-93.134958789030634,-93.132958789327361,44.956539000698122,44.958539000267251,,CHARLES AV & AVON ST,CHARLES AV & AVON ST
1753,M,78.590000000000003,A,W Charles Ave & Snelling Ave,W Charles Ave & Snelling Ave,W Charles Ave & Snelling Ave,StreetInt,,,W Charles Ave & Snelling Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Snelling Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167078779721720,44.957458002792215,-93.167078779721720,44.957458002792215,-93.168078779573563,-93.166078779869892,44.956458003007612,44.958458002576805,PL,CHARLES AV & SNELLING PL,CHARLES AV & SNELLING PL
1754,M,83.849999999999994,A,W Charles Ave & N Syndicate St,W Charles Ave & N Syndicate St,W Charles Ave & N Syndicate St,StreetInt,,,W Charles Ave & N Syndicate St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Syndicate St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.154280783370098,44.957530001893652,-93.154280783370098,44.957530001893652,-93.155280783221869,-93.153280783518341,44.956530002109055,44.958530001678227,,CHARLES AV & SYNDICATE ST,CHARLES AV & SYNDICATE ST
1755,M,91.040000000000006,A,W Charles Ave & Snelling Ave,W Charles Ave & Snelling Ave,W Charles Ave & Snelling Ave,StreetInt,,,W Charles Ave & Snelling Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Snelling Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167078779721720,44.957458002792215,-93.167078779721720,44.957458002792215,-93.168078779573563,-93.166078779869892,44.956458003007612,44.958458002576805,,CHARLES AV & SNELLING AV,CHARLES AV & SNELLING AV
1756,M,100.000000000000000,A,Charles Ave & Vandalia St,Charles Ave & Vandalia St,Charles Ave & Vandalia St,StreetInt,,,Charles Ave & Vandalia St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & Vandalia St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.189088272829139,44.961832003681607,-93.189088272829139,44.961832003681607,-93.190088272681137,-93.188088272977154,44.960832003896968,44.962832003466225,,CHARLES AV & VANDALIA ST,CHARLES AV & VANDALIA ST
1757,M,75.450000000000003,A,W Charles Ave & Virginia Ave,W Charles Ave & Virginia Ave,W Charles Ave & Virginia Ave,StreetInt,,,W Charles Ave & Virginia Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Virginia Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.114847294640597,44.957565999153587,-93.114847294640597,44.957565999153587,-93.115847294492099,-93.113847294789068,44.956565999369019,44.958565998938148,ST,CHARLES AV & VIRGINIA ST,CHARLES AV & VIRGINIA ST
1758,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,CHARLES AV & VICTORIA WY,CHARLES AV & VICTORIA WY
1759,M,83.469999999999999,A,W Charles Ave & N Victoria St,W Charles Ave & N Victoria St,W Charles Ave & N Victoria St,StreetInt,,,W Charles Ave & N Victoria St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N Victoria St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.136487788457103,44.957530000659403,-93.136487788457103,44.957530000659403,-93.137487788308761,-93.135487788605460,44.956530000874814,44.958530000443957,,CHARLES AV & VICTORIA ST,CHARLES AV & VICTORIA ST
1760,M,83.489999999999995,A,W Charles Ave & N St Albans St,W Charles Ave & N St Albans St,W Charles Ave & N St Albans St,StreetInt,,,W Charles Ave & N St Albans St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & N St Albans St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.128905290625269,44.957530000133559,-93.128905290625269,44.957530000133559,-93.129905290476884,-93.127905290773654,44.956530000348984,44.958529999918120,,CHARLES AV & STALBANS ST,CHARLES AV & STALBANS ST
1761,M,85.150000000000006,A,Charles Ave & Vandalia St,Charles Ave & Vandalia St,Charles Ave & Vandalia St,StreetInt,,,Charles Ave & Vandalia St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charles Ave & Vandalia St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.189088272829139,44.961832003681607,-93.189088272829139,44.961832003681607,-93.190088272681137,-93.188088272977154,44.960832003896968,44.962832003466225,ST,CHARLES ST & VANDALIA ST,CHARLES ST & VANDALIA ST
1762,M,100.000000000000000,A,Charlotte St & Hewitt Ave,Charlotte St & Hewitt Ave,Charlotte St & Hewitt Ave,StreetInt,,,Charlotte St & Hewitt Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charlotte St & Hewitt Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.170453777515206,44.966476001710070,-93.170453777515206,44.966476001710070,-93.171453777367134,-93.169453777663307,44.965476001925431,44.967476001494681,,CHARLOTTE ST & HEWITT AV,CHARLOTTE ST & HEWITT AV
1763,M,90.500000000000000,A,Charlotte St & W Taylor Ave,Charlotte St & W Taylor Ave,Charlotte St & W Taylor Ave,StreetInt,,,Charlotte St & W Taylor Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Charlotte St & W Taylor Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.170449277354081,44.967655001537672,-93.170449277354081,44.967655001537672,-93.171449277205994,-93.169449277502167,44.966655001753054,44.968655001322318,,CHARLOTTE ST & TAYLOR AV,CHARLOTTE ST & TAYLOR AV
1764,M,91.040000000000006,A,W Charles Ave & Western Ave,W Charles Ave & Western Ave,W Charles Ave & Western Ave,StreetInt,,,W Charles Ave & Western Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Charles Ave & Western Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.116129794273789,44.957565999242483,-93.116129794273789,44.957565999242483,-93.117129794125319,-93.115129794422273,44.956565999457951,44.958565999027066,,CHARLES AV & WESTERN AV,CHARLES AV & WESTERN AV
1765,M,83.909999999999997,A,S Charlton St & W Baker St,S Charlton St & W Baker St,S Charlton St & W Baker St,StreetInt,,,S Charlton St & W Baker St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & W Baker St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096037304271078,44.926615002375613,-93.096037304271078,44.926615002375613,-93.097037304122281,-93.095037304419861,44.925615002591130,44.927615002160067,,CHARLTON ST & BAKER ST,CHARLTON ST & BAKER ST
1766,M,82.930000000000007,A,S Charlton St & W George St,S Charlton St & W George St,S Charlton St & W George St,StreetInt,,,S Charlton St & W George St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & W George St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096064303857119,44.929576001944305,-93.096064303857119,44.929576001944305,-93.097064303708336,-93.095064304005888,44.928576002159829,44.930576001728788,,CHARLTON ST & GEORGE ST,CHARLTON ST & GEORGE ST
1767,M,85.579999999999998,A,S Charlton St & W King St,S Charlton St & W King St,S Charlton St & W King St,StreetInt,,,S Charlton St & W King St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & W King St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096037304138960,44.927578002234704,-93.096037304138960,44.927578002234704,-93.097037303990177,-93.095037304287743,44.926578002450235,44.928578002019172,,CHARLTON ST & KING ST,CHARLTON ST & KING ST
1768,M,83.469999999999999,A,S Charlton St & W Page St,S Charlton St & W Page St,S Charlton St & W Page St,StreetInt,,,S Charlton St & W Page St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & W Page St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096014804549114,44.924635002663699,-93.096014804549114,44.924635002663699,-93.097014804400303,-93.095014804697911,44.923635002879237,44.925635002448168,,CHARLTON ST & PAGE ST,CHARLTON ST & PAGE ST
1769,M,88.930000000000007,A,S Charlton St & Winona St W,S Charlton St & Winona St W,S Charlton St & Winona St W,StreetInt,,,S Charlton St & Winona St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & Winona St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096046304943712,44.921692003096481,-93.096046304943712,44.921692003096481,-93.097046304794901,-93.095046305092552,44.920692003312034,44.922692002880943,,CHARLTON ST & WINONA ST,CHARLTON ST & WINONA ST
1770,M,84.859999999999999,A,S Charlton St & W Winifred St,S Charlton St & W Winifred St,S Charlton St & W Winifred St,StreetInt,,,S Charlton St & W Winifred St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Charlton St & W Winifred St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096055303611465,44.931385001679089,-93.096055303611465,44.931385001679089,-93.097055303462710,-93.095055303760219,44.930385001894592,44.932385001463572,,CHARLTON ST & WINIFRED ST,CHARLTON ST & WINIFRED ST
1771,M,97.069999999999993,A,N Chatsworth St & Aurora Ave,N Chatsworth St & Aurora Ave,N Chatsworth St & Aurora Ave,StreetInt,,,N Chatsworth St & Aurora Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & Aurora Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141554787379803,44.954830001405178,-93.141554787379803,44.954830001405178,-93.142554787231475,-93.140554787528146,44.953830001620616,44.955830001189767,,CHATSWORTH ST N & AURORA AV,CHATSWORTH ST N & AURORA AV
1772,M,88.109999999999999,A,N Chatsworth St & W Ashland Ave,N Chatsworth St & W Ashland Ave,N Chatsworth St & W Ashland Ave,StreetInt,,,N Chatsworth St & W Ashland Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Ashland Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141532288886239,44.943922002997205,-93.141532288886239,44.943922002997205,-93.142532288737840,-93.140532289034667,44.942922003212651,44.944922002781723,,CHATSWORTH ST N & ASHLAND AV,CHATSWORTH ST N & ASHLAND AV
1773,M,88.109999999999999,A,N Chatsworth St & W Carroll Ave,N Chatsworth St & W Carroll Ave,N Chatsworth St & W Carroll Ave,StreetInt,,,N Chatsworth St & W Carroll Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Carroll Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141550288002520,44.950312002064855,-93.141550288002520,44.950312002064855,-93.142550287854149,-93.140550288150891,44.949312002280287,44.951312001849431,,CHATSWORTH ST N & CARROLL AV,CHATSWORTH ST N & CARROLL AV
1774,M,88.109999999999999,A,N Chatsworth St & W Central Ave,N Chatsworth St & W Central Ave,N Chatsworth St & W Central Ave,StreetInt,,,N Chatsworth St & W Central Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Central Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141550287627467,44.953039001666482,-93.141550287627467,44.953039001666482,-93.142550287479111,-93.140550287775824,44.952039001881921,44.954039001451058,,CHATSWORTH ST N & CENTRAL AV,CHATSWORTH ST N & CENTRAL AV
1775,T,100.000000000000000,A,Chatsworth St N & Como Ave,Chatsworth St N & Como Ave,Chatsworth St N & Como Ave,StreetInt,,,Chatsworth St N & Como Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Chatsworth St N & Como Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.142216284260556,44.976114998343114,-93.142216284260556,44.976114998343114,-93.143216284112356,-93.141216284408756,44.975114998558503,44.977114998127760,,CHATSWORTH ST N & COMO AV,CHATSWORTH ST N & COMO AV
1776,M,75.709999999999994,A,N Chatsworth St & W Central Ave,N Chatsworth St & W Central Ave,N Chatsworth St & W Central Ave,StreetInt,,,N Chatsworth St & W Central Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Central Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141550287627467,44.953039001666482,-93.141550287627467,44.953039001666482,-93.142550287479111,-93.140550287775824,44.952039001881921,44.954039001451058,PK,CHATSWORTH ST N & CENTRAL PK,CHATSWORTH ST N & CENTRAL PK
1777,M,75.709999999999994,A,N Chatsworth St & W Charles Ave,N Chatsworth St & W Charles Ave,N Chatsworth St & W Charles Ave,StreetInt,,,N Chatsworth St & W Charles Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Charles Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141554787007109,44.957539001009522,-93.141554787007109,44.957539001009522,-93.142554786858796,-93.140554787155438,44.956539001224940,44.958539000794097,ST,CHATSWORTH ST N & CHARLES ST,CHATSWORTH ST N & CHARLES ST
1778,M,88.109999999999999,A,N Chatsworth St & W Charles Ave,N Chatsworth St & W Charles Ave,N Chatsworth St & W Charles Ave,StreetInt,,,N Chatsworth St & W Charles Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,N Chatsworth St & W Charles Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141554787007109,44.957539001009522,-93.141554787007109,44.957539001009522,-93.142554786858796,-93.140554787155438,44.956539001224940,44.958539000794097,,CHATSWORTH ST N & CHARLES AV,CHATSWORTH ST N & CHARLES AV
1779,T,79.819999999999993,A,Chatsworth St N & Como Ave,Chatsworth St N & Como Ave,Chatsworth St N & Como Ave,StreetInt,,,Chatsworth St N & Como Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Chatsworth St N & Como Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.142216284260556,44.976114998343114,-93.142216284260556,44.976114998343114,-93.143216284112356,-93.141216284408756,44.975114998558503,44.977114998127760,BD,CHATSWORTH ST N & COMO BD,CHATSWORTH ST N & COMO BD
